"id","text","labels"
"4578","Interactive effects of subanesthetic ketamine and subhypnotic lorazepam in humans.^\nKetamine is an N-methyl-D-aspartate (NMDA) receptor antagonist with psychotogenic and dissociative effects in healthy humans. These cognitive and perceptual effects in humans are reportedly reduced by benzodiazepine premedication. This study assessed the interactive effects of a ketamine (i.v. bolus of 0.26 mg/kg followed by an infusion of 0.65 mg/kg per hour) and lorazepam 2 mg., PO, in humans. Twenty-three healthy subjects completed 4 test days involving the oral administration of lorazepam or matched placebo 2 h prior to the i.v. infusion of ketamine or placebo. Ketamine: 1) produced behaviors similar to the positive and negative symptoms of schizophrenia as assessed by the Brief Psychiatric Rating Scale (BPRS); 2) evoked perceptual alterations as measured by the Clinician-Administered Dissociative States Scale (CADSS); 3) impaired performance on the Wisconsin Card Sorting Test (WCST) and other tests sensitive to frontal cortical impairment; and 4) had amnestic effects. Lorazepam produced attention impairments, concrete proverb interpretations, and recall impairments. Lorazepam reduced ketamine-associated emotional distress and there was a non-significant trend for it to decrease perceptual alterations produced by ketamine. However, it failed to reduce many cognitive and behavioral effects of ketamine, including psychosis. Further, lorazepam exacerbated the sedative, attention-impairing, and amnestic effects of ketamine. There was no evidence of pharmacokinetic interaction between these medications. These data suggest that subhypnotic lorazepam and ketamine show a spectrum of interactive effects, ranging from antagonism to potentiation.","3"
"9251","Vasopressin and oxytocin secretion in response to the consumption of ecstasy in a clubbing population.^\nDespite the common use of MDMA (ecstasy) in the UK, the mechanism underlying associated potentially fatal cerebral oedema is unclear. We used a new experimental approach working directly with clubbers to perform a study on 30 (17 male) experienced clubbers (mean 6.6 years of clubbing). Pre- and post-clubbing measurements were performed to compare plasma levels of pituitary hormones (vasopressin, oxytocin), plasma and urine osmolality, urinary pH, and plasma sodium and urea. Ecstasy consumption was confirmed by using urinary drug screening pre-and post-clubbing. MDMA was detected in the urine samples of 17 subjects, three of which tested positive during pre-clubbing tests. Mean plasma vasopressin concentration increased in the MDMA group (1.28 ± 0.29 to 1.43 ± 0.41 pmol/l), but fell in other participants (1.23 ± 0.42 to 1.16 ± 0.0.34 pmol/l). Similarly, mean plasma oxytocin concentrations increased after ingestion of MDMA (2.02 ± 0.29 to 2.43 ± 0.24 pmol/l), but fell in the group that did not use MDMA (2.17 ± 0.36 pmol/l to 1.89 ± 0.37 pmol/l). There was a significant group by time interaction for plasma osmolality and plasma sodium (p = 0.001 and p = 0.003, respectively) and between change in urinary osmolality (p < 0.001) and MDMA use, with the pattern of change being consistent with the induction of inappropriate vasopressin secretion (also known as SIADH) by MDMA. This report demonstrates SIADH in ecstasy-using 'clubbers', which has important clinical implications. © 2006 British Association for Psychopharmacology.","3"
"4841","Ninety-six hour ketamine infusion with co-administered clonidine for treatment-resistant depression: A pilot randomised controlled trial.^\nObjectives We examined the feasibility of a high-dose, 96-h infusion of ketamine in treatment-resistant depression. Methods Ten participants were randomised to receive a 96-h ketamine infusion, titrated as tolerated to a target rate of 0.6 mg/kg/h, while 10 received a 40-min ketamine infusion (0.5 mg/kg). Both groups received clonidine, titrated to a maximum of 0.6 mg orally daily, during the infusion to mitigate side effects of ketamine. Participants were followed for 8 weeks to examine potential antidepressant effects. Results All 20 participants completed the infusion. Most participants tolerated the infusion well, with minimal psychotomimetic symptoms or blood pressure elevation despite achieving high ketamine concentrations (mean 424 ng/ml for 96-h arm, 156 ng/ml for 40-min arm). There was no rebound hypertension upon discontinuing clonidine. Rapid and sustained improvement in depressive symptoms was observed in both study groups. Higher ketamine concentration was associated with sustained antidepressant response, and was not with greater psychotomimetic side effects, in the 96-h arm. Conclusions This study provides evidence for the feasibility of prolonged ketamine infusions in treatment-resistant depression. Co-administration of clonidine appeared to mitigate ketamine's psychotomimetic effects. Further study is required to investigate the extent to which prolonged ketamine infusions could provide both rapid and sustained improvements in treatment-resistant depression. Clinicaltrials.gov identifier NCT01179009.","0"
"6599","Sweat testing of MDMA with the Drugwipe analytical device: a controlled study with two volunteers.^\nRapid on-site tests for the analysis of drugs of abuse in unconventional specimens (e.g., sweat) have recently been developed. Two healthy volunteers familiar with the effects of methylenedioxymethamphetamine (MDMA) were given 100 mg of the drug as a single oral dose. MDMA and its main metabolite 4-hydroxy-3-methoxymethamphetamine (HMMA) were determined in plasma and urine by gas chromatography-mass spectrometry (GC-MS). MDMA was also investigated in sweat with the Drugwipe (an immunochemical strip test). Subjects' armpits were swabbed for 10 s at 0 time (predose) and at 2, 6, 8, 12, and 24 h after MDMA administration. MDMA consumption could be detected using Drugwipe at 2 h and for as long as 12 h after drug administration. However, in one of the volunteers, a faint color change appeared at 0 time, when plasma and urine tested negative for MDMA and did not disappear even 48 h later. Plasma concentrations of MDMA and HMMA measured by GC-MS peaked at 2-4 h, and values greater than 20 ng/mL for MDMA and of 40 ng/mL for HMMA were still detected at 24 h. Urine tested positive by GC-MS for MDMA and HMMA in the 48-h collection period. These findings preliminarily support sweat testing with Drugwipe for monitoring MDMA use.","0"
"7815","Depressive and anxiety symptomatology in ecstasy users: The relative contribution of genes, trauma, life stress and drug use.^\nRationale: Previous research has identified elevated rates of depressive and anxiety symptoms amongst ecstasy users; however, few studies have examined which factors increase the likelihood of experiencing such symptoms. Objectives: The current study aimed to determine the relationship between ecstasy use and depressive/anxiety symptomatology after controlling for known environmental and genetic (polymorphism of the serotonin transporter gene) risk factors for depression and anxiety disorders. Methods: Participants consisted of a community sample of 184 18-35-year olds who had taken ecstasy at least once in the past 12 months. Participants completed an interview and questionnaires and provided a saliva sample. Mood symptoms were assessed using the Mood and Anxiety Symptom Questionnaire. Timeline methods were used to collect information on lifetime and recent ecstasy use, as well as recent other drug use and life stress. Trauma exposure was measured using the Composite International Diagnostic Interview-Trauma List. Genomic DNA was extracted from participant saliva samples. Results: Neither lifetime nor recent ecstasy use was associated with the severity of current mood symptoms, either alone or in combination with genetic risk factors. Rather, lifetime trauma, recent stressful life events, the frequency of tobacco use and recent polydrug use significantly predicted the severity of depressive and anxiety symptoms. Conclusions: These results highlight the need to consider the role of environmental factors when examining the relationship between ecstasy use and mood symptoms. Whether ecstasy exacerbates such symptoms in vulnerable individuals requires further investigation using prospective designs. © 2010 Springer-Verlag.","1"
"9419","Cognitive and motor effects of NMDA antagonist ketamine in healthy individuals with a family history of alcoholism.^\nThe cognitive and motor effects of alcohol drinking are influenced by a family history of alcoholism. Some data suggest that individuals with a family history of alcoholism(family history positive [FHP]) are less affected and intoxicated by alcohol, as compared to those without such a history (family history negative [FHN]). Our group has used ketamine as a pharmacological probe to study alcoholism, since (a) both alcohol and ketamine inhibit N‐methyl‐D‐aspartate (NMDA) glutamate receptor function and (b) ketamine has alcohol‐like effects. The purpose of the study was to evaluate cognitive and motor effects of ketamine in FHP and FHN subjects. Ninety‐nine non‐alcohol‐dependent healthy subjects with (FHP; n = 29) and without a family history of alcoholism(FHN; n = 70) were recruited. The subjects weremales and females aged 21 to 30 years who had no lifetime Axis I psychiatric or substance use disorders. In this randomized, double‐blind, placebo‐controlled, crossover study, subjects received either intravenous ketamine (0.81 mg/kg) or placebo (saline) during two separate test sessions scheduled 3 days apart. Cognitive function was evaluated by the Hopkins Verbal Learning Test. Motor coordination function was evaluated by the Grooved Pegboard Test. During the Hopkins Verbal Learning Test, ketamine impaired both total recall (medication effect: p < 0.0001) and delayed recall (medication effect: p < 0.0001) compared with placebo. There was a statistical trend (family history x medication effect: p = 0.0667) showing that FHP subjects (placebo: 10.3; ketamine: 7.7) were less impaired than FHN subjects (placebo: 10.2; ketamine: 6.2) in delayed recall after ketamine infusion. During the Grooved Pegboard Test, ketamine impaired motor coordination in both dominant hand (medication x time effect: p < 0.0001) and non‐dominant hand (medication x time effect: p < 0.0001) compared with placebo. There was a statistical trend (family history x medication x time effect: p = 0.0596) showing that FHP subjects (pre‐ketamine: 59.8 sec; post‐ketamine: 81.8 sec) were less impaired than FHN subjects (pre‐ketamine: 59.5 sec; post‐ketamine: 92.9 sec) in motor coordination performance after ketamine infusion (in dominant hand). In summary, our findings using ketamine as a pharmacological probe suggest that FHP subjects may be less sensitive to the cognitive and motor effects of alcohol compared to FHN subjects.","7"
"1989","Spatial Correspondence of LSD-Induced Variations on Brain Functioning at Rest With Serotonin Receptor Expression.^\nBACKGROUND: Lysergic acid diethylamide (LSD) is an atypical psychedelic compound that exerts its effects through pleiotropic actions, mainly involving 1A/2A serotoninergic (5-HT) receptor subtypes. However, the mechanisms by which LSD promotes a reorganization of the brain's functional activity and connectivity are still partially unknown. METHODS: Our study analyzed resting-state functional magnetic resonance imaging data acquired from 15 healthy volunteers undergoing LSD single-dose intake. A voxelwise analysis investigated the alterations of the brain's intrinsic functional connectivity and local signal amplitude induced by LSD or by a placebo. Quantitative comparisons assessed the spatial overlap between these 2 indices of functional reorganization and the topography of receptor expression obtained from a publicly available collection of in vivo, whole-brain atlases. Finally, linear regression models explored the relationships between changes in resting-state functional magnetic resonance imaging and behavioral aspects of the psychedelic experience. RESULTS: LSD elicited modifications of the cortical functional architecture that spatially overlapped with the distribution of serotoninergic receptors. Local signal amplitude and functional connectivity increased in regions belonging to the default mode and attention networks associated with high expression of 5-HT(2A) receptors. These functional changes correlate with the occurrence of simple and complex visual hallucinations. At the same time, a decrease in local signal amplitude and intrinsic connectivity was observed in limbic areas, which are dense with 5-HT(1A) receptors. CONCLUSIONS: This study provides new insights into the neural processes underlying the brain network reconfiguration induced by LSD. It also identifies a topographical relationship between opposite effects on brain functioning and the spatial distribution of different 5-HT receptors.","0"
"8100","Characterization and prediction of acute and sustained response to psychedelic psilocybin in a mindfulness group retreat.^\nMeditation and psychedelics have played key roles in humankind's search for self-transcendence and personal change. However, neither their possible synergistic effects, nor related state and trait predictors have been experimentally studied. To elucidate these issues, we administered double-blind the model psychedelic drug psilocybin (315 μg/kg PO) or placebo to meditators (n = 39) during a 5-day mindfulness group retreat. Psilocybin increased meditation depth and incidence of positively experienced self-dissolution along the perception-hallucination continuum, without concomitant anxiety. Openness, optimism, and emotional reappraisal were predictors of the acute response. Compared with placebo, psilocybin enhanced post-intervention mindfulness and produced larger positive changes in psychosocial functioning at a 4-month follow-up, which were corroborated by external ratings, and associated with magnitude of acute self-dissolution experience. Meditation seems to enhance psilocybin's positive effects while counteracting possible dysphoric responses. These findings highlight the interactions between non-pharmacological and pharmacological factors, and the role of emotion/attention regulation in shaping the experiential quality of psychedelic states, as well as the experience of selflessness as a modulator of behavior and attitudes. A better comprehension of mechanisms underlying most beneficial psychedelic experiences may guide therapeutic interventions across numerous mental conditions in the form of psychedelic-assisted applications.","3"
"8519","Glutamatergic deficit and schizophrenia-like negative symptoms: new evidence from ketamine-induced mismatch negativity alterations in healthy male humans.^\nBACKGROUND: Targeting the N-methyl-D-aspartate receptor (NMDAR) is a major translational approach for treating negative symptoms of schizophrenia. Ketamine comprehensively produces schizophrenia-like symptoms, such as positive, cognitive and negative symptoms in healthy volunteers. The amplitude of the mismatch negativity (MMN) is known to be significantly reduced not only in patients with schizophrenia, but also in healthy controls receiving ketamine. Accordingly, it was the aim of the present study to investigate whether changes of MMN amplitudes during ketamine administration are associated with the emergence of schizophrenia-like negative symptoms in healthy volunteers. METHODS: We examined the impact of ketamine during an MMN paradigm with 64-channel electroencephalography (EEG) and assessed the psychopathological status using the Positive and Negative Syndrome Scale (PANSS) in healthy male volunteers using a single-blind, randomized, placebo-controlled crossover design. Low-resolution brain electromagnetic tomography was used for source localization. RESULTS: Twenty-four men were included in our analysis. Significant reductions of MMN amplitudes and an increase in all PANSS scores were identified under the ketamine condition. Smaller MMN amplitudes were specifically associated with more pronounced negative symptoms. Source analysis of MMN generators indicated a significantly reduced current source density (CSD) under the ketamine condition in the primary auditory cortex, the posterior cingulate and the middle frontal gyrus. LIMITATIONS: The sample included only men within a tight age range of 20-32 years. CONCLUSION: The MMN might represent a biomarker for negative symptoms in schizophrenia related to an insufficient NMDAR system and could be used to identify patients with schizophrenia with negative symptoms due to NMDAR dysfunction.","3"
"6000","A Test of MDMA-Assisted Psychotherapy in People With Posttraumatic Stress Disorder.^\nPosttraumatic stress disorder (PTSD) occurs in response to a traumatic event or events. It is most likely to occur following an event involving perceived personal threat, such as rape or physical assault. PTSD is clearly a public health problem that causes a great deal of suffering and accounts for a significant portion of health care costs. This study will examine whether two sessions of methylenedioxymethamphetamine (MDMA)‐assisted psychotherapy can be safely administered to participants with PTSD, and whether MDMA‐assisted psychotherapy, when compared with placebo‐assisted therapy, will reduce PTSD symptoms after each session and two months after the second session. MDMA is a substance possessing unique effects that make it well suited to intensive psychotherapy. MDMA has been hypothesized to represent a new class of drugs, called entactogens, that produce feelings of closeness to others, empathy, well being, and insightfulness. Currently, MDMA is scheduled (illegal) and cannot be used outside of research studies like this one. Anecdotal reports of therapy conducted before MDMA was made illegal suggest that MDMA‐assisted psychotherapy may benefit people with PTSD. This study will examine MDMA‐assisted psychotherapy in twenty people ages 18 to 70 with PTSD either related to crime victimization or combat, when combat‐related PTSD lasts no longer than five years, and that has not gotten better after psychotherapy and treatment with an SSRI (selective serotonin uptake inhibitor, such as Paxil). This study lasts three to four months. Participants attend up to fourteen (14) ordinary (non‐drug) psychotherapy sessions with the investigators as well as two eight hour long experimental (MDMA or placebo) sessions and one MDMA session. People taking part in this study cannot take any psychiatric medication during the study period. People will either get 125 mg MDMA or placebo ""by chance,"" as by coin‐toss, with twelve of twenty (60%) getting MDMA during each experimental session, and eight of twenty (40%) getting placebo. Two to two and a half hours later, if you and the investigators agree it is alright, you will take a second supplemental, dose of MDMA or placebo. The supplemental dose will be half the size of the first dose. The same investigators conducting non‐drug therapy sessions conduct the experimental sessions. All participants are required to stay the night at the clinic after each experimental session. Participants meet with the investigators for a non‐drug assisted therapy session the day after each experimental session. A third MDMA session in this placebo‐controlled stage of the study will only be for people who received MDMA in the first two sessions. PTSD symptoms are measured at the start of the study, four days after each experimental session, and finally two months after the second experimental session. People are tested on memory and problem solving when they first enter the study and again two months after the second experimental session. PTSD symptoms are measured to see whether there are any changes in symptoms during the study, and tests of thinking, memory and problem‐solving are meant to spot any changes that could be due to MDMA or MDMA‐assisted therapy. Participants who recieved MDMA who complete the final evaluation, and upon discussion with the investigators, will undergo a third MDMA session. The third session will happen approximately two months after the second experimental session This session is ""open label,"" meaning that they and the investigators will both know they are receiving MDMA. It will be followed by one psychotherapy session a day after this session and two additional psychotherapy sessions in the following weeks. PTSD symptoms will be measured again two months after the third MDMA session. Participants who received placebo and complete the final evaluation two months after the second experimental procedure will be given an opportunity to take part in an open‐label continuation of the study where they will receive an initial dose of 125 mg MDMA and a supplemental dose of 62.5 mg MDMA in up to three experimental sessions scheduled three to five weeks apart. Participants in this open‐label continuation will act as their own controls. The open‐label continuation lasts three months and will involve nine more visits with the investigators, including the two experimental sessions.","0"
"6070","The Effects of Psilocybin-Facilitated Experience on the Psychology and Effectiveness of Religious Professionals.^\nThis randomized‐controlled pilot study uses a wait‐list control design. A wait‐list design includes a control group that is assigned to a waiting list to receive an intervention after the active treatment group does. In this study, the active group will receive the psilocybin at weeks 5 and 9 and the wait‐list control group will receive psilocybin at weeks 30 and 34. The wait‐list control group serves the purpose of providing an untreated comparison for the active treatment group, while at the same time allowing the wait‐list participants an opportunity to obtain the intervention at a later date. This study's procedures include screening, preparatory meetings, psilocybin sessions, and follow‐up assessments. A large battery of behavioral and psychological measures will be assessed throughout. The study team will consent and enroll up to 86 subjects to obtain a total of 12 completer participants as well as 2‐3 family members or friends per study participant who can assess said completers on the Observer Rating Form (COM‐R). This number will account for screen‐failures and dropouts as well. The 12 participants will be randomly assigned to either an immediate participation group (N=6) or a 6‐month delayed participation group (N=6). Although statistical power calculations show that 12 participants will be sufficient to detect the major effects anticipated in this study, the sponsor of this study (The Council on Spiritual Practices) is concurrently funding Johns Hopkins University School of Medicine to conduct a methodologically identical study with 12 additional participants (IND #59009). This will permit the two sites to collaborate post study completion and combine the data from the two studies to provide statistical power to detect even more subtle effects of the psilocybin intervention. Twelve volunteers (6 from each group) will participate at Johns Hopkins and 12 at New York University. Randomization and data analysis will be conducted at New York University.","0"
"4579","Subanesthetic effects of the noncompetitive NMDA antagonist, ketamine, in humans. Psychotomimetic, perceptual, cognitive, and neuroendocrine responses.^\nBACKGROUND: To characterize further behavioral, cognitive, neuroendocrine, and physiological effects of subanesthetic doses of ketamine hydrochloride in healthy human subjects. Ketamine, a phencyclidine hydrochloride derivative, is a dissociative anesthetic and a noncompetitive antagonist of the N-methyl-D-aspartate subtype of excitatory amino acid receptor. METHODS: Nineteen healthy subjects recruited by advertisements from the community participated in this randomized, double-blind, placebo-controlled study. Subjects completed three test days involving the 40-minute intravenous administration of placebo, ketamine hydrochloride (0.1 mg/kg), or ketamine hydrochloride (0.5 mg/kg). Behaviors associated with the positive and negative symptoms of schizophrenia were assessed by using the Brief Psychiatric Rating Scale. Changes in perception and behaviors associated with dissociative states were assessed by the Perceptual Aberration Subscale of the Wisconsin Psychosis Proneness Scale and the Clinician-Administered Dissociative States Scale. Cognitive function was assessed by using the (1) Mini-Mental State Examination; (2) tests sensitive to frontal cortical dysfunction, including a continuous performance vigilance task, a verbal fluency task, and the Wisconsin Card Sorting Test; and (3) tests of immediate and delayed recall. Plasma levels of cortisol, prolactin, homovanillic acid, and 3-methoxy-4-hydroxyphenethyleneglycol were measured. RESULTS: Ketamine (1) produced behaviors similar to the positive and negative symptoms of schizophrenia; (2) elicited alterations in perception; (3) impaired performance on tests of vigilance, verbal fluency, and the Wisconsin Card Sorting Test; (4) evoked symptoms similar to dissociative states; and (5) preferentially disrupted delayed word recall, sparing immediate recall and postdistraction recall. Ketamine had no significant effect on the Mini-Mental State Examination at the doses studied. Ketamine also had no effect on plasma 3-methoxy-4-hydroxyphenethyleneglycol levels, although it blunted a test day decline in plasma homovanillic acid levels at the higher dose. It also dose dependently increased plasma cortisol and prolactin levels. Ketamine produced small dose-dependent increases in blood pressure. CONCLUSIONS: These data indicate that N-methyl-D-aspartate antagonists produce a broad range of symptoms, behaviors, and cognitive deficits that resemble aspects of endogenous psychoses, particularly schizophrenia and dissociative states.","0"
"2737","Electroconvulsive therapy in the treatment of depression in a former ecstasy user.^\nDepression in former ecstasy users may not respond to selective serotonin reuptake inhibitors (SSRIs) possibly due to damaged serotonergic synapses following long-term heavy ecstasy use. We report findings in a patient suffering from MDMA-induced depression which was refractory to several antidepressive medications including selective noradrenergic reuptake inhibitor (SNRI) and SSRI. An add-on repeated bilateral electroconvulsive therapy (ECT) was able to achieve a stable remission of affective and cognitive symptoms with a follow-up of more than 1.5 years. Add-on ECT could be a treatment option in former ecstasy users with severe depressive disorders that fail to respond to SSRI and/or SNRI. Clinical trials are needed to evaluate further the usefulness of ECT in this patient group.","0"
"6030","Investigation of Serotonin Neurotransmission in MDMA Users Using Combinated Dexfenfluramine Challenge and PET Imaging.^\nIllicit use of the psychostimulant ""Ecstasy"" (3,4‐methylenedioxymethamphetamine, MDMA) is considered a major public health issue. In Switzerland, MDMA and congeners are ‐ after cannabis and cocaine ‐ number three in the ranking of the most popular illicit drugs. Worldwide, Ecstasy is estimated to be even the second most popular illicit drug, used by millions of regular users. On the basis of animal data, it is likely that MDMA at high or cumulative doses damages serotonin (5‐HT) neurons in the human brain. However, because of a multitude of methodological problems and a limited number of studies conducted in human subjects, no firm conclusions can yet be established whether chronic MDMA exposure produces a long lasting 5‐HT deficiency syndrome, with consequent neuropsychiatric risks. To further address the putative neurotoxicity of MDMA in the human brain, we propose that novel functional assays of serotonergic neurotransmission may be useful to clarify this issue. We suggest that a 5‐HT challenge study using positron emission tomography (PET) in conjunction with the 5‐HT releaser dexfenfluramine [(+)FEN] may test the functional integrity of the 5‐HT system in the living human brain. Specifically, in a placebo‐controlled study, the 5‐HT release capacity of serotonergic neurons shall be investigated by assessing [18F]‐altanserin binding to 5‐HT2A receptors following (+)FEN challenge in former and continuing MDMA users, and age and sex‐matched MDMA‐naïve controls. (+)FEN is a potent serotonin releaser without relevant affinity for 5‐HT, dopamine (DA) or norepinephrine (NE) receptors, and devoid of acute adverse effects in man. This makes (+)FEN an ideal pharmacological probe to explore functional integrity of serotonin neurotransmission. A second aim of our investigation is to detect possible impairments of cognitive functions and to study their relationship to serotonin neurotransmission as indexed by PET. In the course of the neuroimaging study, the investigators therefore also measure cognitive (e.g. attention, visual and working memory, learning, executive function) and affective functions (e.g. anxiety, impulsivity), suspected to be altered due to chronic MDMA use. Using correlational analyses, the investigators aim to determine if circumscribed regions of altered 5‐HT function are associated with specific impairments in cognitive and/or behavioural parameters. We hypothesize that (+)FEN‐evoked 5‐HT release will discernibly alter availability of 5‐HT2A receptors to [18F]‐altanserin, with a pattern revealing the spatially heterogeneous vulnerability of 5‐HT innervations to MDMA. The investigators predict that [18F]‐altanserin volume of distribution (DV) will decline following (+)FEN challenge to a lesser extent in current MDMA users compared to MDMA‐naïve control subjects. On the basis of animal data and recent neuroimaging studies in humans, the investigators hypothesize that functional recovery in former MDMA users will be manifest by a normalization or overshoot of the 5‐HT release capacity. Our methodology will allow us to quantitatively assess serotonergic functions in the living human brain. The novel combination of (+)FEN‐induced release of 5‐HT from intracellular storage vesicles and subsequent PET assessment of competitively altered [18F]‐altanserin binding at postsynaptic 5‐HT2A receptors will provide a more direct biological marker of in vivo serotonin function than has been hitherto available. By applying this new pharmacological challenge/PET neuroimaging approach to groups of current and former users of MDMA, the investigators shall be able to gain important new insight in the debated functional consequences of MDMA use, especially concerning the controversy about the reversibility of 5‐HT changes following cessation of MDMA use. Successful completion of this project should have useful implications for public education and harm reduction with respect to MDMA use, and may also facilitate the development of possible treatment options for chr nic MDMA users.","9"
"7011","Randomized, double-blind study of flexibly-dosed intranasal esketamine plus oral antidepressant vs. active control in treatment-resistant depression.^\nBackground: About 30% of the patients with major depressive disorder (MDD) fail to achieve remission despite treatment with multiple antidepressant medications, and are considered to have treatment‐resistant depression (TRD). New treatment options for TRD patients are needed. Aim: To evaluate the efficacy, safety, and tolerability of switching adult patients with TRD from a prior antidepressant treatment (to which they had not responded) to intranasal esketamine plus a newly initiated oral antidepressant compared with switching to a newly initiated oral antidepressant (active comparator) plus intranasal placebo, in improving depressive symptoms. Methods: This was a Phase 3, double‐blind, active‐controlled, multicenter study (NCT02418585) using blinded raters, conducted at 39 sites in Spain, Germany, Czech Republic, Poland, and the United States from August 2015 to June 2017. The study enrolled adults with moderate‐to‐severe, non‐psychotic, recurrent or persistent (single episode) depression, and history of non‐response to ≥2 antidepressants in the current episode of depression, with 1 of them assessed prospectively. The non‐responders to standard‐of‐care treatment were randomized (1:1) to flexibly‐dosed intranasal esketamine (56 or 84 mg twice weekly) and a new oral antidepressant (given daily) or to a new oral antidepressant and intranasal placebo. The primary efficacy endpoint – change from baseline to endpoint (day 28) in Montgomery‐Asberg Depression Rating Scale (MADRS) total score – was assessed among patients who received ≥1 dose of (intranasal and oral) study medication by a mixed‐effects model using repeated measures. Remission rate, a secondary endpoint, was assessed using Generalized Cochran‐Mantel‐Haenszel (CMH) test, adjusting for country and class of oral antidepressant (SNRI or SSRI) as a post hoc analysis. Results: 435 patients were screened, 227 randomized, and 197 completed the double‐blind period. Change (LS mean [SE] difference vs. placebo) in MADRS total score with intranasal esketamine plus oral antidepressant was superior to oral antidepressant plus intranasal placebo at day 28 (‐4.0 [1.69], 95% CI: ‐7.31, ‐0.64; 1‐sided p=0.010), as well as at earlier timepoints (1‐sided p≤0.009 at 24 hours postdose and days 8 and 22). Remission rate (MADRS total score ≤12) at day 28 was 52.5% (53/101) and 31.0% (31/100) for the respective groups (1‐sided p=0.001), with the number needed to treat (NNT) (95% CI) for remission of 5 (1.8; 7.5). The most common adverse events reported for the esketamine plus oral antidepressant group were dysgeusia, nausea, vertigo, and dizziness; the incidence of each (20.9‐26.1%) was >2‐fold higher than for the oral antidepressant plus intranasal placebo group. Conclusions: Robust efficacy of intranasal esketamine and superiority to an active comparator were demonstrated on the primary efficacy endpoint result. More than half of the esketamine‐treated TRD patients achieved remission by the 4‐week endpoint. Favorable safety and tolerability of intranasal esketamine reported in this study suggest a positive risk‐benefit profile of intranasal esketamine. This study is registered at clinicaltrials.gov: NCT02418585. Disclosure statement: Vanina Popova, Ella Daly, Kim Cooper, Rosanne Lane, Pilar Lim, Christine Mazzucco, David Hough, Husseini Manji, Wayne Drevets, and Jaskaran Singh, are employees of Janssen Research & Development, LLC and hold company equity. Dr. Manji reports a patent, which is assigned to Icahn School of Medicine at Mount Sinai, Yale University, and NIH no financial benefit was received from this patent. Dr. Molero is supported by Clinica Universidad de Navarra and has received research grants from the Ministry of Education (Spain), the Government of Navarra (Spain), the Spanish Foundation of Psychiatry and Mental Health, and Astrazeneca he is a clinical consultant for MedAvante and has received lecture support from Scienta, AB‐Biotics, and Janssen. Dr. Bajbouj has received research grants from th Deutsche Forschungsgemeinschaft, the German Federal Ministry for Education and Research, the Germany Ministry of Health, is a scientific consultant for Parexel and Janssen, and has received lecture support from Servier. Dr. Vieta has received grants and served as consultant, advisor, or CME speaker for the following entities: AB‐Biotics, Allergan, Angelini, AstraZeneca, Bristol‐Myers Squibb, Dainippon Sumitomo Pharma, Farmindustria, Ferrer, Forest Research Institute, Gedeon Richter, Glaxo‐Smith‐Kline, Janssen, Lundbeck, Otsuka, Pfizer, Roche, Sanofi‐Aventis, Servier, Shire, Sunovion, Takeda, the Brain and Behaviour Foundation, the Generalitat de Catalunya (2014 SGR 398), the Spanish Ministry of Science and Innovation, the Seventh European Framework Programme (ENBREC), and the Stanley Medical Research Institute. Drs. Trivedi, Thase, and Shelton have nothing to disclose.","2"
"4711","Ecstasy-induced psychotic disorder: six-month follow-up study.^\nOBJECTIVE: To describe the psychiatric symptoms manifested by persons diagnosed for the first time as having ecstasy-induced psychotic disorder and to explore the evolution of their symptoms over a 6-month period. DESIGN: Observational study with a 6-month follow-up. METHOD: The subjects studied were 32 ecstasy consumers who were treated at two drug-dependency outpatient centers for hallucinatory-delusive manifestations and who were diagnosed as having ecstasy-induced psychotic disorder according to DSM-IV criteria. For the assessment of the intensity of the syndrome and its follow-up, the Brief Psychiatric Rating Scale (BPRS), the Hamilton Depression Rating Scale (HDRS) and the Clinical Global Impression (CGI) were used at the outset and after 1, 3 and 6 months. All subjects received treatment with olanzapine. RESULTS: The treatment program was completed by 96.9% of the patients. At the baseline assessment, a high incidence of symptoms of a severe psychiatric disorder was observed. From the first month the psychotic symptoms (BPRS) were considerably reduced with treatment, with the most severe positive symptoms remitting in the first 3 months. The three assessment indicators (BPRS, HDRS and CGI) showed a statistically significant clinical reduction over the 6 months of the assessment period. Furthermore, no relevant side effects were noted. CONCLUSIONS: In its initial manifestations, a drug-induced psychotic syndrome includes marked symptoms meeting the criteria of a severe psychotic disorder, with the presence of considerable positive and negative symptoms. Olanzapine has been shown to be very effective in these situations and its use is suggested as first-choice therapy.","3"
