"id","text","labels"
"5598","Oral ketamine for depression: An updated systematic review.^\nObjectives: Ketamine is a glutamate N-methyl-D-aspartate receptor antagonist that can be used to treat major depressive disorder by single or repeated infusions. However, the accessibility and scalability of oral ketamine make it preferred over intravenous ketamine. In this systematic review, we aim to evaluate the efficacy, tolerability, and safety of oral ketamine, esketamine and r-ketamine for unipolar and bipolar depression. Materials and methods: Electronic databases were searched from inception to September 2022 to identify relevant articles. Results: Twenty-two studies, including four randomized clinical trials (RCTs), one case series, six case reports, five open-label trials and six retrospective chart review studies involving 2336 patients with depression were included. All included studies reported significant improvement following ketamine administration. Ketamine was well tolerated without serious adverse events. However, RCTs had a high risk of bias due to analysis methods and adverse events monitoring. Ketamine dosage varied from 0.5 to 1.25 mg/kg. The frequency of administration was daily to monthly. Several important limitations were identified, most notably the small number of RCTs. Conclusions: Taken together, preliminary evidence suggests the potential for antidepressant effect of oral ketamine. However, further research with large sample size and long follow-up period is needed to better determine the antisuicidal effect and efficacy in treatment-resistant depression.","[0, 1, 0, 0]"
"5605","The use of a series of ketamine infusions in two patients with treatment-resistant depression.^\nTreatment-resistant depression often leads to increased morbidity and disability. The authors report the use of ketamine, a selective N-methyl-D-aspartate (NMDA) receptor antagonist, in two patients with treatment-resistant depression. Multiple ketamine treatments may provide an effective rapid antidepressant effect with prolonged benefit. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","[0, 1, 0, 0]"
"5618","Predictive value of heart rate in treatment of major depression with ketamine in two controlled trials.^\nOBJECTIVE: Ketamine has been shown to be effective in treatment of episodes of major depressive disorder (MDD). This controlled study aimed to analyse the predictive and discriminative power of heart rate (HR) and heart rate variability (HRV) for ketamine treatment in MDD. METHODS: In 51 patients, HR and HRV were assessed at baseline before and during ketamine infusion and 24 hours post ketamine infusion. Montgomery-Åsberg Depression Rating Scale (MADRS) was used to assess changes of depressive symptoms. A 30% or 50% reduction of symptoms after 24 hours or within 7 days was defined as response. A linear mixed model was used for analysis. RESULTS: Ketamine infusion increased HR and HRV power during and after infusion. Responders to ketamine showed a higher HR during the whole course of investigation, including at baseline with medium effect sizes (Cohen's d = 0.47-0.67). Furthermore, HR and HRV power discriminated between responders and non-responders, while normalized low and high frequencies did not. CONCLUSION: The findings show a predictive value of HR and HRV power for ketamine treatment. This further underlines the importance of the autonomous nervous system (ANS) and its possible malfunctions in MDD. SIGNIFICANCE: The predictive power of HR and HRV markers should be studied in prospective studies. Neurophysiological markers could improve treatment for MDD via optimizing the choice of treatments.","[0, 0, 1, 0]"
"5625","[Effects of a subanaesthetic dose of ketamine on emotional and behavioral state in healthy subjects].^\nSchizophrenic patients suffer from positive (delusions, hallucinations) and negative signs (social withdrawal) as well as emotional disturbance that included quantitative (blunted affect) and qualitative impairments (discordance of emotional level). Ketamine, a phencyclidine derivative, is a non competitive N-methyl-D-aspartate (NMDA) glutamate receptor antagonist. In healthy subjects its administration induces some positive symptoms (perceptual distortions.), negative symptoms (emotional deficit, apathy, social withdrawal) and cognitive changes (memory impairments and perseverations) that resemble some aspects of the symptoms of schizophrenia. A double blind cross over, placebo controlled was performed in 12 normal subjects with 2 sessions separated by one week of wash-out to determine ketamine-induced effects on behavioral and emotional responses. During each session, subjects received either ketamine or placebo (saline) infusion. A subanesthetic dose of ketamine (0,5 mg/kg) was administered by constant perfusion over 60 min. Behavioral and cognitive responses were assessed using positive and negative symptoms scales (BPRS, items from SAPS and SANS), vigilance and mood visual analog scale, subjective feelings using the Addiction Research Center Inventory (ARCI) and the Profile of Mood States (POMS). Using Philippot's method, emotions were elicited by films segments which induce a diversity of predictable emotions (fear, anger, sadness, joy, disgust and neutral state) and emotional responses were assessed by the Differential Emotions Scale (DES Izard). Low dose of ketamine induced significant effects on 7-items BPRS score (positive and negative items) and significant effects on positive and negative symptoms from SANS and SAPS. This was associated with emotional blunting of visually-induced responses that resemble aspects of schizophrenic emotional impairments. Ketamine impaired ARCI subscales (benzedrine subscale, pentobarbital-chlorpromazine subscale and LSD subscale). The recent findings of ketamine's pharmacology and imaging studies allow to draw several hypothesis related to neurotransmitter systems (glutamate, dopamine, serotonin interactions) and cerebral areas (particularly prefrontal cortex, anterior cingulate cortex, hippocampus) underlying some of these ketamine-induced effects.","[0, 1, 0, 0]"
"5641","A retrospective naturalistic study comparing the efficacy of ketamine and repetitive transcranial magnetic stimulation for treatment-resistant depression.^\nDepression is a common mental disorder that affects many people worldwide, while a significant proportion of patients remain non-responsive to antidepressant medications. Alternative treatment options such as ketamine therapy and repetitive transcranial magnetic stimulation (rTMS) therapy are offered nowadays. This study aims to describe and compare the acute antidepressive efficacy of both, intramuscular ketamine and rTMS in depression patients seeking help in a naturalistic clinical mental health setting. The clinical records of 24 patients with treatment resistant depression were collected from the clinical base of a real life clinic. Twelve patients were treated with intramuscular ketamine, twice weekly for 8 sessions, and twelve patients were treated with 30 sessions of left dorsolateral prefrontal cortex—intermittent theta-burst stimulation (DLPFC-iTBS). Using three clinical assessments (HDRS, HAM-A, BDI-II), our data reveal that both therapies led to significant improvement in symptoms from pre- to post-treatment, as well as that the two experimental groups did not differ significantly with respect to pre- to post-depressive and anxiety symptoms, indicating that the effect of both experimental groups in our sample was equally effective. Furthermore, our results showed high remission and response rates in both groups, with no statistical differences between the patients of ketamine group and rTMS group in remission and response rates. We show a significant pre- to post-treatment reduction in depressive and anxiety symptoms, with no significant differences between the two experimental groups, indicating that the effect of both therapies was equally effective in our limited sample. (PsycInfo Database Record (c) 2023 APA, all rights reserved)","[0, 1, 0, 0]"
"5644","Assessment of Relationship of Ketamine Dose With Magnetic Resonance Spectroscopy of Glx and GABA Responses in Adults With Major Depression: A Randomized Clinical Trial.^\nIMPORTANCE: A single subanesthetic dose of ketamine produces an antidepressant response in patients with major depressive disorder (MDD) within hours, but the mechanism of antidepressant effect is uncertain. OBJECTIVE: To evaluate whether ketamine dose and brain glutamate and glutamine (Glx) and γ-aminobutyric acid (GABA) level responses to ketamine are related to antidepressant benefit and adverse effects. DESIGN, SETTING, AND PARTICIPANTS: This randomized, parallel-group, triple-masked clinical trial included 38 physically healthy, psychotropic medication-free adult outpatients who were in a major depressive episode of MDD but not actively suicidal. The trial was conducted at Columbia University Medical Center. Data were collected from February 2012 to May 2015. Data analysis was conducted from January to March 2020. INTERVENTION: Participants received 1 dose of placebo or ketamine (0.1, 0.2, 0.3, 0.4, or 0.5 mg/kg) intravenously during 40 minutes of a proton magnetic resonance spectroscopy scan that measured ventro-medial prefrontal cortex Glx and GABA levels in 13-minute data frames. MAIN OUTCOMES AND MEASURES: Clinical improvement was measured using a 22-item version of the Hamilton Depression Rating Scale (HDRS-22) 24 hours after ketamine was administered. Ketamine and metabolite blood levels were measured after the scan. RESULTS: A total of 38 individuals participated in the study, with a mean (SD) age of 38.6 (11.2) years, 23 (60.5%) women, and 25 (65.8%) White patients. Improvement in HDRS-22 score at 24 hours correlated positively with ketamine dose (t36 = 2.81; P = .008; slope estimate, 19.80 [95% CI, 5.49 to 34.11]) and blood level (t36 = 2.25; P = .03; slope estimate, 0.070 [95% CI, 0.007 to 0.133]). The lower the Glx response, the better the antidepressant response (t33 = -2.400; P = .02; slope estimate, -9.85 [95% CI, -18.2 to -1.50]). Although GABA levels correlated with Glx (t33 = 8.117; P < .001; slope estimate, 0.510 [95% CI, 0.382 to 0.638]), GABA response did not correlate with antidepressant effect. When both ketamine dose and Glx response were included in a mediation analysis model, ketamine dose was no longer associated with antidepressant effect, indicating that Glx response mediated the relationship. Adverse effects were related to blood levels in men only (t5 = 2.606; P = .048; estimated slope, 0.093 [95% CI, 0.001 to 0.186]), but Glx and GABA response were not related to adverse effects. CONCLUSIONS AND RELEVANCE: In this study, intravenous ketamine dose and blood levels correlated positively with antidepressant response. The Glx response correlated inversely with ketamine dose and with antidepressant effect. Future studies are needed to determine whether the relationship between Glx level and antidepressant effect is due to glutamate or glutamine. TRIAL REGISTRATION: ClinicalTrials.gov Identifier: NCT01558063.","[0, 0, 1, 0]"
"5646","Pattern of cannabis use in ecstasy polydrug users: moderate cannabis use may compensate for self-rated aggression and somatic symptoms.^\nCannabis is one of the most common 'co-drugs' for ecstasy users. The aim of the present study was to explore self-reported psychobiological problems in ecstasy polydrug users in relation to their pattern of cannabis use. Two hundred and eighty ecstasy polydrug users were allocated into five cannabis groups according to the frequency of their cannabis use. The control group comprised 121 alcohol-tobacco users. There were no significant group differences with regard to age, diagnosed family psychiatric history and level of self-rated stress experienced during 6 months prior to the study. The present study produced three main findings: (a) Ecstasy users with no concomitant use of cannabis displayed more self-rated aggression and somatic symptoms compared with ecstasy users who were smoking cannabis on a monthly or weekly basis. (b) Ecstasy users who reported heavy cannabis use in the past displayed higher paranoid symptoms compared with ecstasy weekly and daily cannabis users. (c) Former heavy cannabis users were the most likely to complain of a variety of ecstasy related long-term problems. In conclusion, moderate cannabis use may help to ameliorate or mask MDMA-induced aggressivity and somatic symptoms. However, this study confirms that heavy cannabis and ecstasy use is associated with several psychobiological problems, which may emerge after a period of abstinence from both drugs.","[0, 0, 0, 1]"
"5680","Intravenous ketamine relieves pain and depression after traumatic suicide attempts: A case series.^\nThe letter presents a series of cases where, after traumatic suicide attempts, authors administered intravenous doses of ketamine to decrease pain and acute suicidal thoughts. The first case is an 81-year-old man who presented with a suicide attempt involving self-inflicted neck laceration and left wrist laceration. On initial psychiatric consultation, it was discovered that the patient had been holding a delusional belief that he and his wife were developing dementia. After discussion with the patient, family, and surgical specialists, it was decided that the patient was not medically stable for electroconvulsive therapy (ECT) and pharmacotherapy was initiated to target symptoms of depression and psychosis using venlafaxine, mirtazapine, and aripiprazole on hospital day 3. The second case is also an elderly man who presented with a suicide attempt involving self-inflicted bilateral orbit trauma. The treatment team decided to start him on venlafaxine and mirtazapine with a rapid titration to doses of 225 mg and 30 mg, respectively. In this set of 2 cases, we have provided strong evidence of the utility of intravenous ketamine for treatment of comorbid pain, depression, and suicidal ideation after traumatic suicide attempts. This combines the traditional use of ketamine as an anesthetic with newly discovered antidepressant and antisuicidal properties. In these 2 cases, symptom relief was the desired outcome of treatment, and by this metric, the use of ketamine was a success in these patients in terms of management of pain, depression, and suicidality. Of note, both patients in this series were elderly and diagnosed as having MDD with psychotic features. These patients did not have any exacerbation of psychosis and rather appeared to lessen these symptoms, possibly by exerting treatment of their underlying depression. These treatments were given in the clinical setting, and outcomes were measured by clinicians and thus not subject to rigorous scientific scrutiny one would see in the setting of a clinical trial. This case series bolsters the ongoing discussion of how to best use intravenous administration of ketamine to treat psychiatric disorders, particularly when comorbid pain is present and/or ECT is unavailable. (PsycINFO Database Record (c) 2018 APA, all rights reserved)","[0, 0, 1, 0]"
"5684","A single infusion of intravenous ketamine improves pain relief in patients with critical limb ischaemia: results of a double blind randomised controlled trial.^\nWe report the first double blind randomised controlled trial of regular opioids and an infusion of low dose (0.6 mg/kg) intravenous ketamine compared with opioids and placebo in patients with allodynia, hyperalgesia and hyperpathia secondary to critical limb ischaemia. Thirty-five patients completed the study, 18 received regular opioids plus ketamine, while 17 received regular opioids plus placebo. Using the Brief Pain Inventory, the % pain relief that the patients in the ketamine group attributed to their medication improved significantly from 50% immediately pre-infusion to 65% 24 h post-infusion and 69% 5 days post infusion. Over the same period, the pain relief achieved by the placebo group rose from 58% pre-infusion to 56% 24 h post infusion and then 50% relief 5 days later. This was statistically significant (P<0.05) using both the t-test and the Wilcoxon Rank Sum test. The ketamine group also showed a statistically significant difference 24 h post infusion of the effect of pain on their general activity (P=0.03) and on their enjoyment of life (P=0.004). This study shows that combining a single infusion of low dose ketamine with regular opioid analgesia can result in a significant improvement in pain relief for this patient group.","[0, 0, 1, 0]"
"5698","The safety and efficacy of {+/-}3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study.^\nCase reports indicate that psychiatrists administered ±3,4-methylenedioxymethamphetamine (MDMA) as a catalyst to psychotherapy before recreational use of MDMA as 'Ecstasy' resulted in its criminalization in 1985. Over two decades later, this study is the first completed clinical trial evaluating MDMA as a therapeutic adjunct. Twenty patients with chronic posttraumatic stress disorder, refractory to both psychotherapy and psychopharmacology, were randomly assigned to psychotherapy with concomitant active drug (n = 12) or inactive placebo (n = 8) administered during two 8-h experimental psychotherapy sessions. Both groups received preparatory and follow-up non-drug psychotherapy. The primary outcome measure was the Clinician-Administered PTSD Scale, administered at baseline, 4 days after each experimental session, and 2 months after the second session. Neurocognitive testing, blood pressure, and temperature monitoring were performed. After 2-month follow-up, placebo subjects were offered the option to re-enroll in the experimental procedure with open-label MDMA. Decrease in Clinician-Administered PTSD Scale scores from baseline was significantly greater for the group that received MDMA than for the placebo group at all three time points after baseline. The rate of clinical response was 10/12 (83%) in the active treatment group versus 2/8 (25%) in the placebo group. There were no drug-related serious adverse events, adverse neurocognitive effects or clinically significant blood pressure increases. MDMA-assisted psychotherapy can be administered to posttraumatic stress disorder patients without evidence of harm, and it may be useful in patients refractory to other treatments.","[0, 1, 0, 0]"
"5736","Drug-induced social connection: both MDMA and methamphetamine increase feelings of connectedness during controlled dyadic conversations.^\nMDMA is a stimulant-like drug with distinctive empathogenic effects. Its pro-social effects, such as feelings of connectedness, may contribute to both its popularity as a recreational drug and its apparent value as an adjunct to psychotherapy. However, little is known about the behavioral processes by which MDMA affects social interactions. This investigation examined the effects of MDMA (100 mg versus placebo; N = 18) on feelings of connectedness with an unfamiliar partner during a semi-structured casual conversation. A separate study examined the effects of a prototypic stimulant methamphetamine (MA; 20 mg versus placebo; N = 19) to determine the pharmacological specificity of effects. Oxytocin levels were obtained in both studies. Compared to placebo, both MDMA and MA increased feelings of connection with the conversation partners. Both MDMA and MA increased oxytocin levels, but oxytocin levels were correlated with feeling closer to the partner only after MDMA. These findings demonstrate an important new dimension of the pro-social effects of MDMA, its ability to increase feelings of connectedness during casual conversations between two individuals. Surprisingly, MA had a similar effect. The findings extend our knowledge of the social effects of these drugs, and illustrate a sensitive method for assessing pro-social effects during in-person dyadic encounters.","[0, 0, 1, 0]"
"5794","Neural correlates of the severity of cocaine, heroin, alcohol, MDMA and cannabis use in polysubstance abusers: A resting-PET brain metabolism study.^\nIntroduction: Functional imaging studies of addiction following protracted abstinence have not been systematically conducted to look at the associations between severity of use of different drugs and brain dysfunction. Findings from such studies may be relevant to implement specific interventions for treatment. The aim of this study was to examine the association between resting-state regional brain metabolism (measured with 18F-fluorodeoxyglucose Positron Emission Tomography (FDG-PET) and the severity of use of cocaine, heroin, alcohol, MDMA and cannabis in a sample of polysubstance users with prolonged abstinence from all drugs used. Methods: Our sample consisted of 49 polysubstance users enrolled in residential treatment. We conducted correlation analyses between estimates of use of cocaine, heroin, alcohol, MDMA and cannabis and brain metabolism (BM) (using Statistical Parametric Mapping voxel-based (VB) whole-brain analyses). In all correlation analyses conducted for each of the drugs we controlled for the co-abuse of the other drugs used. Results: The analysis showed significant negative correlations between severity of heroin, alcohol, MDMA and cannabis use and BM in the dorsolateral prefrontal cortex (DLPFC) and temporal cortex. Alcohol use was further associated with lower metabolism in frontal premotor cortex and putamen, and stimulants use with parietal cortex. Conclusions: Duration of use of different drugs negatively correlated with overlapping regions in the DLPFC, whereas severity of cocaine, heroin and alcohol use selectively impact parietal, temporal, and frontal-premotor/basal ganglia regions respectively. The knowledge of these associations could be useful in the clinical practice since different brain alterations have been associated with different patterns of execution that may affect the rehabilitation of these patients. © 2012 Moreno-López et al.","[0, 0, 0, 1]"
"5812","Ecstasy (MDMA): Are the psychological problems associated with its use reversed by prolonged abstinence?.^\nRationale: Chronic, regular recreational use of ecstasy (MDMA) is associated with psychopathology, elevated behavioural impulsivity and persistent impairment of memory performance. Objective: The aim of the present study was to investigate which of these sequelae persist after at least 6 months of abstinence from ecstasy.Methods: Four groups of participants were compared: 18 current regular recreational ecstasy users, 15 ex-regular ecstasy users who had abstained from using the drug for an average of 2 years, 16 polydrug users who had never taken ecstasy and 15 drug-naive controls. Results: There were no significant group differences in age, education level, or pre-morbid intelligence and, generally, the use of illicit drugs other than ecstasy was not significantly different among the three drug-using groups. Both current and ex-ecstasy users exhibited elevated psychopathology and behavioural impulsivity compared with polydrug users and drug-naive controls, but current ecstasy users exhibited a broader range of psychopathology than ex-users. Both groups of ecstasy users also exhibited impaired working memory and verbal recall performance compared with drug-naive controls, but only ex-users exhibited impaired verbal recall relative to polydrug users. Regression analysis indicated that psychopathology was primarily predicted by the extent of previous consumption of cannabis rather than ecstasy, whereas the majority of the cognitive deficits were only predicted by the extent of previous ecstasy use. Conclusions: Selective impairments of neuro-psychological performance associated with regular ecstasy use are not reversed by prolonged abstinence. This is consistent with evidence that ecstasy has potent and selective neurotoxic effects on brain serotonergic systems in humans.","[0, 0, 0, 1]"
"5832","Risks and benefits of psilocybin use in people with bipolar disorder: An international web-based survey on experiences of 'magic mushroom' consumption.^\nBACKGROUND: Psilocybin, the primary psychoactive component of psychedelic 'magic mushrooms', may have potential for treating depressive symptoms, and consequent applications for bipolar disorder (BD). Knowledge of the risks and benefits of psilocybin in BD is limited to case studies. AIM: To support the design of clinical trials, we surveyed experiences of psilocybin use in people with BD. METHODS: An international web-based survey was used to explore experiences of psilocybin use in people with a self-reported diagnosis of BD. Quantitative findings were summarised using descriptive statistics. Qualitative content analysis was used to investigate free-text responses, with a focus on positive experiences of psilocybin use. RESULTS: A total of 541 people completed the survey (46.4% female, mean 34.1 years old). One-third (32.2%; n = 174) of respondents described new/increasing symptoms after psilocybin trips, prominently manic symptoms, difficulties sleeping and anxiety. No differences in rates of adverse events overall were observed between individuals with BD I compared to BD II. Use of emergency medical services was rare (n = 18; 3.3%), and respondents (even those who experienced adverse effects) indicated that psilocybin use was more helpful than harmful. Quantitative findings elaborated on perceived benefits, as well as the potential for psilocybin trips to contain both positively and negatively received elements. CONCLUSIONS: The subjective benefits of psilocybin use for mental health symptoms reported by survey participants encourage further investigation of psilocybin-based treatments for BD. Clinical trials should incorporate careful monitoring of symptoms, as data suggest that BD symptoms may emerge or intensify following psilocybin use.","[0, 0, 0, 1]"
"5894","Neural complexity EEG biomarkers of rapid and post-rapid ketamine effects in late-life treatment-resistant depression: a randomized control trial.^\nKetamine is an effective intervention for treatment-resistant depression (TRD), including late-in-life (LL-TRD). The proposed mechanism of antidepressant effects of ketamine is a glutamatergic surge, which can be measured by electroencephalogram (EEG) gamma oscillations. Yet, non-linear EEG biomarkers of ketamine effects such as neural complexity are needed to capture broader systemic effects, represent the level of organization of synaptic communication, and elucidate mechanisms of action for treatment responders. In a secondary analysis of a randomized control trial, we investigated two EEG neural complexity markers (Lempel-Ziv complexity [LZC] and multiscale entropy [MSE]) of rapid (baseline to 240 min) and post-rapid ketamine (24 h and 7 days) effects after one 40-min infusion of IV ketamine or midazolam (active control) in 33 military veterans with LL-TRD. We also studied the relationship between complexity and Montgomery-Åsberg Depression Rating Scale score change at 7 days post-infusion. We found that LZC and MSE both increased 30 min post-infusion, with effects not localized to a single timescale for MSE. Post-rapid effects of reduced complexity with ketamine were observed for MSE. No relationship was observed between complexity and reduction in depressive symptoms. Our findings support the hypothesis that a single sub-anesthetic ketamine infusion has time-varying effects on system-wide contributions to the evoked glutamatergic surge in LL-TRD. Further, changes to complexity were observable outside the time-window previously shown for effects on gamma oscillations. These preliminary results have clinical implications in providing a functional marker of ketamine that is non-linear, amplitude-independent, and represents larger dynamic properties, providing strong advantages over linear measures in highlighting ketamine's effects.","[0, 0, 1, 0]"
"5918","Antidepressant efficacy of ketamine in treatment-resistant major depression: a two-site randomized controlled trial.^\nOBJECTIVE: Ketamine, a glutamate N-methyl-d-aspartate (NMDA) receptor antagonist, has shown rapid antidepressant effects, but small study groups and inadequate control conditions in prior studies have precluded a definitive conclusion. The authors evaluated the rapid antidepressant efficacy of ketamine in a large group of patients with treatment-resistant major depression. METHOD: This was a two-site, parallel-arm, randomized controlled trial of a single infusion of ketamine compared to an active placebo control condition, the anesthetic midazolam. Patients with treatment-resistant major depression experiencing a major depressive episode were randomly assigned under double-blind conditions to receive a single intravenous infusion of ketamine or midazolam in a 2:1 ratio (N=73). The primary outcome was change in depression severity 24 hours after drug administration, as assessed by the Montgomery-Åsberg Depression Rating Scale (MADRS). RESULTS: The ketamine group had greater improvement in the MADRS score than the midazolam group 24 hours after treatment. After adjustment for baseline scores and site, the MADRS score was lower in the ketamine group than in the midazolam group by 7.95 points (95% confidence interval [CI], 3.20 to 12.71). The likelihood of response at 24 hours was greater with ketamine than with midazolam (odds ratio, 2.18; 95% CI, 1.21 to 4.14), with response rates of 64% and 28%, respectively. CONCLUSIONS: Ketamine demonstrated rapid antidepressant effects in an optimized study design, further supporting NMDA receptor modulation as a novel mechanism for accelerated improvement in severe and chronic forms of depression. More information on response durability and safety is required before implementation in clinical practice.","[0, 0, 1, 0]"
"5926","Broadband cortical desynchronization underlies the human psychedelic state.^\nPsychedelic drugs produce profound changes in consciousness, but the underlying neurobiological mechanisms for this remain unclear. Spontaneous and induced oscillatory activity was recorded in healthy human participants with magnetoencephalography after intravenous infusion of psilocybin-prodrug of the nonselective serotonin 2A receptor agonist and classic psychedelic psilocin. Psilocybin reduced spontaneous cortical oscillatory power from 1 to 50 Hz in posterior association cortices, and from 8 to 100 Hz in frontal association cortices. Large decreases in oscillatory power were seen in areas of the default-mode network. Independent component analysis was used to identify a number of resting-state networks, and activity in these was similarly decreased after psilocybin. Psilocybin had no effect on low-level visually induced and motor-induced gamma-band oscillations, suggesting that some basic elements of oscillatory brain activity are relatively preserved during the psychedelic experience. Dynamic causal modeling revealed that posterior cingulate cortex desynchronization can be explained by increased excitability of deep-layer pyramidal neurons, which are known to be rich in 5-HT2A receptors. These findings suggest that the subjective effects of psychedelics result from a desynchronization of ongoing oscillatory rhythms in the cortex, likely triggered by 5-HT2A receptor-mediated excitation of deep pyramidal cells. © 2013 the authors.","[0, 0, 1, 0]"
"5928","Evidence that subanesthetic doses of ketamine cause sustained disruptions of NMDA and AMPA-mediated frontoparietal connectivity in humans.^\nFollowing the discovery of the antidepressant properties of ketamine, there has been a recent resurgence in the interest in this NMDA receptor antagonist. Although detailed animal models of the molecular mechanisms underlying ketamine’s effects have emerged, there are few MEG/EEG studies examining the acute subanesthetic effects of ketamine infusion in man. We recorded 275 channel MEG in two experiments (n = 25 human males) examining the effects of subanesthetic ketamine infusion. MEG power spectra revealed a rich set of significant oscillatory changes compared with placebo sessions, including decreases in occipital, parietal, and anterior cingulate alpha power, increases in medial frontal theta power, and increases in parietal and cingulate cortex high gamma power. Each of these spectral effects demonstrated their own set of temporal dynamics. Dynamic causal modeling of frontoparietal connectivity changes with ketamine indicated a decrease in NMDA and AMPA-mediated frontal-to-parietal connectivity. AMPA-mediated connectivity changes were sustained for up to 50 min after ketamine infusion had ceased, by which time perceptual distortions were absent. The results also indicated a decrease in gain of parietal pyramidal cells, which was correlated with participants’ self-reports of blissful state. Based on these results, we suggest that the antidepressant effects of ketamine may depend on its ability to change the balance of frontoparietal connectivity patterns. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","[0, 0, 1, 0]"
"5930","Classical psychedelics for the treatment of depression and anxiety: A systematic review.^\nBACKGROUND: Depression and anxiety are prevalent psychiatric disorders that carry significant morbidity. Pharmacological and psychosocial interventions are used to manage these conditions, but their efficacy is limited. Recent interest into the use of psychedelic-assisted therapy using ayahuasca, psilocybin or lysergic acid diethylamide (LSD) may be a promising alternative for patients unresponsive to traditional treatments. This review aims to determine the efficacy and tolerability of psychedelics in the management of resistant depression. METHODS: Clinical trials investigating psychedelics in patients with depression and/or anxiety were searched via MEDLINE, EMBASE and PsychINFO. Efficacy was assessed by measuring symptom improvement from baseline, and tolerability was evaluated by noting the incidence and type of adverse effects reported. Risk of bias was assessed. RESULTS: Seven studies, with 130 patients, were analysed in this review. Three were conducted in patients with depression, two in patients with anxiety and two in patients with both. In a supportive setting, ayahuasca, psilocybin, and LSD consistently produced immediate and significant anti-depressant and anxiolytic effects that were endured for several months. Psychedelics were well-tolerated. The most common adverse effects were transient anxiety, short-lived headaches, nausea and mild increases in heart rate and blood pressure. LIMITATIONS: At present, the number of studies on this subject is very limited; and the number of participating patients within these is also limited as the treatment under investigations is a relatively novel concept. CONCLUSIONS: Though further evidence is required, psychedelics appear to be effective in significantly reducing symptoms of depression and anxiety and are well-tolerated.","[0, 0, 0, 1]"
"5997","Comparison of the effect of low dose ketamine plus dexmedetomidine vs low dose ketamine plus midazolam on hemodynamic changes and pain in electroconvulsive therapy.^\nBackground: Currently, electroconvulsive therapy (ECT) is used as an effective treatment method in many psychiatric disorders. The basis of a successful electroshock session is to create a seizure with the precise intensity, quality and duration. In addition to the appropriate method of shock induction, appropriate anesthesia methods should be used to cause such seizures. The present study compared a combination of low-dose ketamine and dexmedetomidine (Ketodex) with a combination of low-dose ketamine and midazolam (Ketomid) on hemodynamic changes in electroshocks applied to patients referred from the psychiatric ward. Methodology: This study was a randomized triple-blind clinical trial performed after obtaining permission from the Medical Ethics Committee of the Isfahan University of Medical Sciences. For this purpose, 70 patients were selected for electroshock therapy and randomly distributed into two groups of 35 people. In the first group, 0.04 mg/kg midazolam was combined with ketamine 0.1 mg/kg and in the second group, 0.5 μg/kg dexmedetomidine with 0.1 mg/kg ketamine. The patients were placed under complete cardiovascular monitoring. Hemodynamic changes of patients were measured and recorded before injection, after injection, after shock, and at 5 and 10 min after the end of seizures. Results: In this study, 70 patients who were candidates for receiving ECT were equally divided into two groups of 35: one group received a mixture of Ketodex and the second group a combination of Ketomid. The two study groups showed no significant difference in terms of systolic pressure (P = 0.883), diastolic (P = 0.443), mean arterial pressure (P = 0.443), oxygen saturation (P = 0.018), and heart rate (P = 0.286). Complications such as headache, muscular pain (P = 0.01), bradycardia, nausea and vomiting were reported in the dexmedetomidine and ketamine groups. Conclusion: Our study showed that although systolic, diastolic and mean arterial blood pressure, heart rate and oxygen saturation were significantly reduced in both study groups, no significant difference was observed between the two groups in terms of hemodynamic changes and neither drug group in our study population was different from the other in terms of these parameters. In addition, neither option was superior to the other. However, due to the fact that complications such as headache, muscular pain, bradycardia, nausea and vomiting were reported in the dexmedetomidine and ketamine groups, the combination of midazolam and ketamine appeared to be a more appropriate combination in patients undergoing electroconvulsive therapy.","[0, 0, 1, 0]"
"6021","Pharmacological Interaction Between Clonidine and Methylenedioxymethamphetamine (MDMA).^\n3,4‐methylenedioxymethamphetamine (MDMA, ""ecstasy"") is widely used by young people for its euphoric effects. MDMA releases serotonin (5‐HT), norepinephrine (NE), and dopamine. It is unknown which of these monoamines mainly contributes to the subjective and physiological effects of MDMA in humans. Clonidine is a centrally acting alpha2‐receptor agonist and sympatholytic which attenuates the release of NE from presynaptic nerve terminals and also lowers NE plasma concentration. To determine the role of NE in the response to MDMA in humans we test the effects of a clonidine pretreatment on the pharmacodynamics and pharmacokinetics of MDMA. We use a randomized double‐blind placebo‐controlled cross‐over design with four experimental sessions. Clonidine (150 μg) or placebo will be administered 1 h before the administration of MDMA (125 mg) or placebo to 16 healthy volunteers. Subjective and cardiovascular responses will be repeatedly assessed throughout the experiments and plasma samples are collected for pharmacokinetics. We hypothesize that clonidine will significantly attenuate predominantly the cardiovascular response to MDMA.","[0, 1, 0, 0]"
