"id","text","labels"
"3371","The effects of sub-anaesthetic doses of ketamine on memory, cognitive performance and subjective experience in healthy volunteers.^\nExamined cognitive and subjective effects of subanesthetic doses of ketamine on 12 healthy volunteers. Ss received 25 mg ketamine, 10 mg ketamine and saline placebo, intramuscular/ly (im) in a double-blind, Latin square design. A cognitive, perceptual and self-report test battery was administered over 45 min. The order of tests was rotated to control for timing effects. Ketamine (25 mg) significantly affected verbal learning and memory, parallel visual search, some measures of psychomotor performance, measures of arousal, subjective mood ratings and visual perception. Measures of attention and frontal lobe functioning were relatively unaffected. Thus, low doses of ketamine had selective, dose-related effects on memory, perceptual and psychomotor functions. The disruption of memory and perceptual processes may help to explain the unique subjective state induced by ketamine. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","[0, 1, 0, 1, 0, 0]"
"3598","The Efficacy of Psilocybin in the Treatment of Depression and Anxiety: A Meta-Analysis.^\nBackground: The use of psychedelic compounds to treat psychiatric disorders has become a very significant topic of research over the past several years. Psilocybin has risen to prominence as one of the most studied among these psychedelic compounds. Multiple trials have already shown that it can be a safe and efficacious treatment for various medical conditions. This study intends to perform a meta-analysis of data reported in clinical trials studying psilocybin’s effect on depression and anxiety. Methods: Articles were searched, screened, and ultimately selected using predetermined inclusion criteria. Data was collected from commonly used psychometric tests that measured mood and anxiety symptoms. Effect sizes were calculated by comparing scores in these tests at baseline and control to experimental groups. Sub-group analysis was performed to assess psilocybin’s effect on depression and anxiety during short, medium, and long-term time frames. Results: Statistical significance was achieved in reducing depression and anxiety symptoms compared to controls in multiple subgroups. Heterogeneity of the effect sizes was calculated using an I2 value which showed low to moderate values. Multiple tools were used to assess publication bias, and none could be found. Conclusion: Although research on psilocybin continues to show promise, the evidence is still at a preliminary phase, and more trials need to be conducted with larger patient populations over longer periods for psilocybin to potentially be approved in a community setting.","[1, 0, 0, 0, 0, 0]"
"3820","Effect of baseline anxious depression on initial and sustained antidepressant response to ketamine.^\nOBJECTIVE: Patients with anxious depression are typically more difficult to treat with monoaminergic antidepressants compared to those with nonanxious depression. Although novel research has shown that the N-methyl-D-aspartate (NMDA) receptor antagonist ketamine has rapidly acting, relatively sustained effects in treating depression, we predicted that, consistent with the existent literature on traditional antidepressants, patients with anxious depression would have a poorer antidepressant response. METHOD: Twenty-six inpatients with treatment-resistant major depressive disorder (MDD) (DSM-IV criteria) received a single infusion of ketamine (0.5 mg/kg over 40 minutes) from January 2006-March 2013 and were followed for 28 days. A post hoc analysis compared treatment response and relapse using the Montgomery-Asberg Depression Rating Scale (MADRS) in patients with anxious versus nonanxious depression. Anxious depression was defined as MDD plus a Hamilton Depression Rating Scale anxiety/somatization factor score ≥ 7. RESULTS: Both anxious and nonanxious depressed patients responded positively to ketamine. A linear mixed model controlling for baseline with the MADRS revealed a significant group main effect (P = .03) and group-by-time interaction (P = .01). Post hoc tests indicated that patients with anxious depression had significantly fewer depression symptoms compared to those with nonanxious depression at days 1 through 5, 9 through 12, 15 through 17, and 25, with no significant group differences in dissociative (P = .62) or psychotic (P = .41) side effects. Regarding responders, patients with anxious depression relapsed significantly later than those with nonanxious depression (median ± SE = 19.0 ± 17.9 vs 1.0 ± 0.0 days to relapse, respectively; χ² = 9.30; P = .002). CONCLUSIONS: Unexpectedly, patients with anxious depression responded better to ketamine than those with nonanxious depression, with longer time to relapse and no side effect differences. This finding gives promise for the role of novel glutamatergic medications for the treatment of those with anxious depression, a traditionally difficult-to-treat subgroup of depressed patients. TRIAL REGISTRATION: ClinicalTrials.gov identifier: NCT00088699.","[1, 0, 0, 0, 0, 0]"
"4916","A single intravenous administration of a sub-anesthetic ketamine dose during the perioperative period of cesarean section for preventing postpartum depression: A meta-analysis.^\nThe feasibility of intravenous ketamine administration during the perioperative period of cesarean section to prevent postpartum depression (PPD) has not been determined by meta-analysis. To evaluate the efficacy, safety and dose of prophylactic ketamine in offsetting PPD, we retrieved the following databases in English or Chinese from inception to December 2020: Pubmed, Embase, Web of Science, The Cochrane Library, CNKI, VIP and Wanfang. A total of 10 studies (9 RCTs and 1 retrospective study) were included with 2087 cases. Meta-analysis showed that in ketamine group, the score and the prevalence of PPD within 1 week postpartum were significantly reduced, whereas PPD score after 4 weeks postpartum showed no superiority. There was no significant difference in terms of total adverse events rate, although vomiting occurred more frequently in the ketamine group. In addition, we found that ketamine efficacy emerged at 0.5 mg/kg. By meta-regression, we observed that: (1) Age and BMI are negatively associated with mood response to ketamine. (2) An analgesic pump containing ketamine for continuous 48 h postpartum administration was more efficacious than an intravenous injection of ketamine during cesarean section. Current evidence shows ketamine could be efficacious and safe in the prophylactic management of PPD in women having a cesarean section.","[1, 1, 0, 0, 0, 0]"
"5276","Naltrexone but Not Ketanserin Antagonizes the Subjective, Cardiovascular, and Neuroendocrine Effects of Salvinorin-A in Humans.^\nBACKGROUND: Salvinorin-A is a terpene found in the leaves of the plant Salvia divinorum. When administered to humans, salvinorin-A induces an intense but short-lasting modified state of awareness, sharing features with those induced by the classical serotonin-2A receptor agonist psychedelics. However, unlike substances such as psilocybin or mescaline, salvinorin-A shows agonist activity at the kappa-opioid receptor rather than at the serotonin-2A receptor. Here, we assessed the involvement of kappa-opioid receptor and serotonin-2A agonism in the subjective, cardiovascular, and neuroendocrine effects of salvinorin-A in humans. METHODS: We conducted a placebo-controlled, randomized, double-blind study with 2 groups of 12 healthy volunteers with experience with psychedelic drugs. There were 4 experimental sessions. In group 1, participants received the following treatment combinations: placebo+placebo, placebo+salvinorin-A, naltrexone+placebo, and naltrexone+salvinorin-A. Naltrexone, a nonspecific opioid receptor antagonist, was administered at a dose of 50mg orally. In group 2, participants received the treatment combinations: placebo+placebo, placebo+salvinorin-A, ketanserin+placebo, and ketanserin+salvinorin-A. Ketanserin, a selective serotonin-2A antagonist, was administered at a dose of 40mg orally. RESULTS: Inhalation of 1mg of vaporized salvinorin-A led to maximum plasma concentrations at 1 and 2 minutes after dosing. When administered alone, salvinorin-A severely reduced external sensory perception and induced intense visual and auditory modifications, increased systolic blood pressure, and cortisol and prolactin release. These effects were effectively blocked by naltrexone, but not by ketanserin. CONCLUSIONS: Results support kappa opioid receptor agonism as the mechanism of action underlying the subjective and physiological effects of salvinorin-A in humans and rule out the involvement of a serotonin-2A-mediated mechanism.","[0, 0, 1, 1, 0, 0]"
"5380","Sub-Acute Effects of Psilocybin on Empathy, Creative Thinking, and Subjective Well-Being.^\nCreative thinking and empathy are crucial for everyday interactions and subjective well-being. This is emphasized by studies showing a reduction in these skills in populations where social interaction and subjective well-being are significantly compromised (e.g., depression). Anecdotal reports and recent studies suggest that a single administration of psilocybin can enhance such processes and could therefore be a potential treatment. However, it has yet to be assessed whether effects outlast acute intoxication. The present study aimed to assess the sub-acute effects of psilocybin on creative thinking, empathy, and well-being. Participants attending a psilocybin retreat completed tests of creative (convergent and divergent) thinking and empathy, and the satisfaction with life scale on three occasions: before ingesting psilocybin (N = 55), the morning after (N = 50), and seven days after (N = 22). Results indicated that psilocybin enhanced divergent thinking and emotional empathy the morning after use. Enhancements in convergent thinking, valence-specific emotional empathy, and well-being persisted seven days after use. Sub-acute changes in empathy correlated with changes in well-being. The study demonstrates that a single administration of psilocybin in a social setting may be associated with sub-acute enhancement of creative thinking, empathy, and subjective well-being. Future research should test whether these effects contribute to the therapeutic effects in clinical populations.","[1, 0, 0, 0, 0, 0]"
"5705","D-serine plasma concentration is a potential biomarker of (R,S)-ketamine antidepressant response in subjects with treatment-resistant depression.^\nRATIONALE: (R,S)-ketamine is a rapid and effective antidepressant drug that produces a response in two thirds of patients with treatment-resistant depression (TRD). The underlying biochemical differences between a (R,S)-ketamine responder (KET-R) and non-responder (KET-NR) have not been definitively identified but may involve serine metabolism. OBJECTIVES: The aim of the study was to examine the relationship between baseline plasma concentrations of D-serine and its precursor L-serine and antidepressant response to (R,S)-ketamine in TRD patients. METHODS: Plasma samples were obtained from 21 TRD patients at baseline, 60 min before initiation of the (R,S)-ketamine infusion. Patients were classified as KET-Rs (n = 8) or KET-NRs (n = 13) based upon the difference in Montgomery-Åsberg Depression Rating Scale (MADRS) scores at baseline and 230 min after infusion, with response defined as a ≥50 % decrease in MADRS score. The plasma concentrations of D-serine and L-serine were determined using liquid chromatography-mass spectrometry. RESULTS: Baseline D-serine plasma concentrations were significantly lower in KET-Rs (3.02 ± 0.21 μM) than in KET-NRs (4.68 ± 0.81 μM), p < 0.001. A significant relationship between baseline D-serine plasma concentrations and percent change in MADRS at 230 min was determined using a Pearson correlation, r = 0.77, p < 0.001, with baseline D-serine explaining 60 % of the variance in (R,S)-ketamine response. The baseline concentrations of L-serine (L-Ser) in KET-Rs were also significantly lower than those measured in KET-NRs (66.2 ± 9.6 μM vs 242.9 ± 5.6 μM, respectively; p < 0.0001). CONCLUSIONS: The results demonstrate that the baseline D-serine plasma concentrations were significantly lower in KET-Rs than in KET-NRs and suggest that this variable can be used to predict an antidepressant response following (R,S)-ketamine administration.","[0, 0, 0, 1, 0, 0]"
"6000","A Test of MDMA-Assisted Psychotherapy in People With Posttraumatic Stress Disorder.^\nPosttraumatic stress disorder (PTSD) occurs in response to a traumatic event or events. It is most likely to occur following an event involving perceived personal threat, such as rape or physical assault. PTSD is clearly a public health problem that causes a great deal of suffering and accounts for a significant portion of health care costs. This study will examine whether two sessions of methylenedioxymethamphetamine (MDMA)‐assisted psychotherapy can be safely administered to participants with PTSD, and whether MDMA‐assisted psychotherapy, when compared with placebo‐assisted therapy, will reduce PTSD symptoms after each session and two months after the second session. MDMA is a substance possessing unique effects that make it well suited to intensive psychotherapy. MDMA has been hypothesized to represent a new class of drugs, called entactogens, that produce feelings of closeness to others, empathy, well being, and insightfulness. Currently, MDMA is scheduled (illegal) and cannot be used outside of research studies like this one. Anecdotal reports of therapy conducted before MDMA was made illegal suggest that MDMA‐assisted psychotherapy may benefit people with PTSD. This study will examine MDMA‐assisted psychotherapy in twenty people ages 18 to 70 with PTSD either related to crime victimization or combat, when combat‐related PTSD lasts no longer than five years, and that has not gotten better after psychotherapy and treatment with an SSRI (selective serotonin uptake inhibitor, such as Paxil). This study lasts three to four months. Participants attend up to fourteen (14) ordinary (non‐drug) psychotherapy sessions with the investigators as well as two eight hour long experimental (MDMA or placebo) sessions and one MDMA session. People taking part in this study cannot take any psychiatric medication during the study period. People will either get 125 mg MDMA or placebo ""by chance,"" as by coin‐toss, with twelve of twenty (60%) getting MDMA during each experimental session, and eight of twenty (40%) getting placebo. Two to two and a half hours later, if you and the investigators agree it is alright, you will take a second supplemental, dose of MDMA or placebo. The supplemental dose will be half the size of the first dose. The same investigators conducting non‐drug therapy sessions conduct the experimental sessions. All participants are required to stay the night at the clinic after each experimental session. Participants meet with the investigators for a non‐drug assisted therapy session the day after each experimental session. A third MDMA session in this placebo‐controlled stage of the study will only be for people who received MDMA in the first two sessions. PTSD symptoms are measured at the start of the study, four days after each experimental session, and finally two months after the second experimental session. People are tested on memory and problem solving when they first enter the study and again two months after the second experimental session. PTSD symptoms are measured to see whether there are any changes in symptoms during the study, and tests of thinking, memory and problem‐solving are meant to spot any changes that could be due to MDMA or MDMA‐assisted therapy. Participants who recieved MDMA who complete the final evaluation, and upon discussion with the investigators, will undergo a third MDMA session. The third session will happen approximately two months after the second experimental session This session is ""open label,"" meaning that they and the investigators will both know they are receiving MDMA. It will be followed by one psychotherapy session a day after this session and two additional psychotherapy sessions in the following weeks. PTSD symptoms will be measured again two months after the third MDMA session. Participants who received placebo and complete the final evaluation two months after the second experimental procedure will be given an opportunity to take part in an open‐label continuation of the study where they will receive an initial dose of 125 mg MDMA and a supplemental dose of 62.5 mg MDMA in up to three experimental sessions scheduled three to five weeks apart. Participants in this open‐label continuation will act as their own controls. The open‐label continuation lasts three months and will involve nine more visits with the investigators, including the two experimental sessions.","[1, 0, 0, 0, 0, 0]"
"6015","Interaction Between Duloxetine and 3,4-Methylenedioxymethamphetamine (MDMA, Ecstasy).^\n3,4‐methylenedioxymethamphetamine (MDMA, ""ecstasy"") is widely used by young people for its euphoric effects. MDMA releases serotonin (5‐HT), norepinephrine (NE), and dopamine through an interaction with the corresponding presynaptic monoamine uptake transporter. 5‐HT transport inhibitors block MDMA‐induced 5‐HT release in vitro or in animals and also attenuate the subjective and cardiovascular response to MDMA in humans. NE transport inhibitors similarly prevent the MDMA‐induced release of NE in cell assays and attenuate behavioral effects of MDMA in animals. Effects of the NE transporter inhibitor reboxetine on the response to MDMA in humans are currently investigated. Here we suggest evaluating effects of pretreatment with the combined 5‐HT and NE transport blocker duloxetine on the pharmacodynamics and pharmacokinetics of MDMA. The study will use a randomized double‐blind cross‐over design with four experimental sessions. Duloxetine (120 mg) or placebo will be administered 16 h and 4 h before the administration of MDMA (125 mg) or placebo to 16 healthy volunteers. Subjective and cardiovascular responses and plasma samples for pharmacokinetics will be repeatedly assessed throughout the experiments.","[0, 0, 1, 1, 0, 0]"
"6044","Psilocybin-facilitated Smoking Cessation Treatment: a Pilot Study.^\nOne of the most promising lines of investigation for the therapeutic use of hallucinogens in the 1960s and 1970s was in the treatment of drug dependence. We propose to examine psilocybin administration combined with a structured smoking cessation treatment program in nicotine dependent individuals in order to provide preliminary data on the efficacy of this combined treatment for smoking cessation. Prior work in our laboratory has shown that under carefully prepared and supportive conditions, psilocybin administration can facilitate highly salient experiences with enduring personal meaning and spiritual significance (Griffiths et al., 2006, 2008). It is plausible that embedding such highly meaningful experiences into a drug dependence cessation attempt may provide an enduring motivation for remaining abstinent. Cigarette smoking is a good model system for studying drug dependence because users are less likely to be challenged by the many social and economic impairments that often accompany dependence on other drugs such as cocaine, heroin, or alcohol. More specifically, we propose to conduct a randomized controlled comparative efficacy study in which either psilocybin or transdermal nicotine patch are administered under highly supportive conditions to individuals who are nicotine‐dependent cigarette smokers, who have had multiple unsuccessful quit attempts, and who continue to desire to quit smoking. Other than nicotine dependence, participants will be healthy. Fifteen participants have already completed a preliminary open‐label pilot‐study with no control condition. Eighty additional participants will be enrolled and randomized to either psilocybin (n=40), or nicotine patch (n=40) treatment. Participants will receive a 13‐week course of cognitive behavioral therapy for smoking cessation, with Target Quit Date set for week 5. After several preparation meetings with study monitors, participants will have either a single day‐long psilocybin session using a high dose (30 mg/70 kg), or a standard 8 to 10‐week course of nicotine patch treatment. Participant smoking status will be assessed repeatedly for 8 weeks after the Target Quit Date, including biological verification of smoking status through breath and urine samples. Smoking status will also be assessed at three follow up sessions approximately 3, 6, and 12 months after the Target Quit Date. Additionally, 50 of these participants (25 per treatment condition) will undergo MRI scanning before and after Target Quit Date to assess the brain‐based mechanisms associated with these treatments. Individuals assigned to the nicotine patch study treatment condition will be eligible to undergo an optional high dose psilocybin session after completing the 6‐month follow‐up meeting.","[1, 0, 0, 0, 0, 0]"
"6103","A Multi-Site Study of MDMA-Assisted Psychotherapy for PTSD.^\nPTSD is a serious debilitating disorder that negatively impacts a person's daily life. PTSD is a stress‐related psychiatric condition that may occur following a traumatic event such as war, disaster, sexual abuse, violence, terrorism, and accidents. PTSD negatively impacts a person's daily life, resulting in relationship difficulties, difficulty in finding and maintaining a job, reduced cognitive and psychosocial functioning, substance abuse, high‐cost healthcare use, and increased depression and suicide risk. Available PTSD treatments, including medications and therapy, effectively treat only a fraction of people who try them for adequate dose and duration. People with PTSD can be treated with psychotherapies and pharmacotherapies. In the past decade, there has been a growing amount of research into medications and other methods that may augment the effectiveness of psychotherapy for PTSD 3,4‐methylenedioxymethamphetamine (MDMA) is a drug that releases serotonin, norepinephrine and dopamine in the brain and indirectly increases levels of the neurohormones oxytocin, arginine vasopressin and cortisol. The combined neurobiological effects of MDMA increase compassion, reduce defenses and fear of emotional injury, and enhance communication and introspection. MDMA produces anxiolytic and prosocial effects, which counteract avoidance and hyperarousal in the context of therapy. A combined treatment of MDMA and psychotherapy may be especially useful for treating PTSD. This multi‐site, double‐blind, randomized Phase 3 study assesses the efficacy and safety of MDMA‐assisted psychotherapy versus psychotherapy with placebo control in participants diagnosed with at least severe posttraumatic stress disorder (PTSD). The study will be conducted in N ≈ 100 participants. Participants will be enrolled in one of two groups at a 1:1 ratio. A flexible dose of MDMA or placebo, followed by a supplemental half‐dose unless contraindicated, is administered during the Treatment Period with manualized psychotherapy in three monthly Experimental Sessions. This 12‐week Treatment Period is preceded by three Preparatory Sessions. During the Treatment Period, each Experimental Session is followed by three Integrative Sessions of non‐drug psychotherapy. The Primary Outcome measure is change in Clinician Administered PTSD Scale for DSM 5 (CAPS‐5) from Baseline. Exploratory measures will address specific symptoms, or behavior that is sometimes related to PTSD. Drug safety will be assessed by measuring blood pressure, heart rate and body temperature during experimental sessions, collecting adverse events and measuring suicidal thoughts or behaviors with the Columbia Suicide Severity Rating Scale (CSSRS). This study will compare the effects of three manualized Experimental Sessions of psychotherapy supported by assisted by flexible doses of MDMA versus placebo. Initial doses per Experimental Session include 80 mg or 120 mg of MDMA compounded with mannitol and magnesium stearate or placebo alone (mannitol and magnesium stearate), followed 1.5 to 2 hours later by a supplemental half‐dose (40 or 60 mg). Total amounts of MDMA to be administered per Experimental Session range from 80 mg to 180","[1, 1, 0, 0, 0, 0]"
"7174","Altered State of Consciousness and Mental Imagery as a Function of N, N-dimethyltryptamine Concentration in Ritualistic Ayahuasca Users.^\nConsumption of the psychedelic brew ayahuasca is a central ritualistic aspect of the Santo Daime religion. The current observational, baseline controlled study was designed to assess whether members (n = 24) of the Santo Daime church would show enhanced capacity for mental imagery during an ayahuasca experience. In addition, this study assessed whether the effects of ayahuasca on consciousness and mental imagery were related to peak serum concentration of N, N-dimethyltryptamine (DMT), the main psychoactive component. Measures of altered states of consciousness (5-Dimensional Altered States of Consciousness Questionnaire) and ego dissolution (Ego Dissolution Inventory [EDI]) as well as measures of mental imagery (visual perspective shifting, vividness of visual imagery, cognitive flexibility, associative thinking) were taken on two subsequent days on which members of Santo Daime were sober or drank a self-selected volume of ayahuasca. Measures of altered states of consciousness revealed that feelings of oceanic boundlessness, visual restructuralization, and EDI increased most prominently after drinking and shared a positive correlation with peak DMT concentration. Measures of mental imagery did not noticeably differ between the baseline and ayahuasca condition, although subjective ratings of cognitive flexibility were lower under ayahuasca. Two measures related to mental imagery, that is, perspective shifts and cognitive flexibility, were significantly correlated to peak DMT concentrations. Peak concentrations of DMT and other alkaloids did not correlate with ayahuasca dose. These findings confirm previous notions that the primary phenomenological characteristics of ayahuasca are driven by DMT. Compensatory or neuroadaptive effects associated with long-term ayahuasca intake may have mitigated the acute impact of ayahuasca in Santo Daime members on mental imagery.","[0, 0, 1, 1, 0, 0]"
